Certificates;Certificaten;/modules/instructiefilm/elearning/language/nl.js
Confirm;Bevestig;/modules/instructiefilm/elearning/language/nl.js
Success;Succes;/modules/instructiefilm/elearning/language/nl.js
"Click 'Force retake' when you want to all learners to retake this block within one month. They will receive reminders that their courses will expire in one month if they have indicated to receive these reminders.";"Klik op 'Forceer hertoets' als u wilt dat alle deelnemers dit blok binnen 1 maand opnieuw maken. Ze zullen een herinnering krijgen als ze zich hiervoor hebben aangemeld.";/modules/instructiefilm/elearning/language/nl.js
"Don't send reminders";"Stuur geen herinneringen";/modules/instructiefilm/elearning/language/nl.js
Participants;Deelnemers;/modules/instructiefilm/elearning/language/nl.js
Invitations;Uitnodigingen;/modules/instructiefilm/elearning/language/nl.js
"Not passed";"Niet behaald";/modules/instructiefilm/elearning/language/nl.js
E-Learning;E-Learning;/modules/instructiefilm/elearning/language/nl.js
Fail;"Poging afkeuren";/modules/instructiefilm/elearning/language/nl.js
Pass;"Poging goedkeuren";/modules/instructiefilm/elearning/language/nl.js
"Attempts by {participant.$fullName} for course {course.name}";"Pogingen door {participant.$fullName} voor cursus {course.name}";/modules/instructiefilm/elearning/language/nl.js
"No attempts found";"Geen pogingen gevonden";/modules/instructiefilm/elearning/language/nl.js
"Are you sure you want to force a retake?";"Weet u zeker dat u opnieuw deelnemen wilt forceren?";/modules/instructiefilm/elearning/language/nl.js
"The retake has been forced";"Opnieuw deelnemen is geforceerd";/modules/instructiefilm/elearning/language/nl.js
"Click 'Force retake' when you want to force all learners to retake this block within one month. They will receive reminders that their courses will expire in one month if they have indicated to receive these reminders.";"Klik op 'Forceer opnieuw deelnemen' als u wilt dat alle deelnemers dit blok binnen 1 maand opnieuw moeten maken. Ze zullen een herinnering krijgen als ze zich hiervoor hebben aangemeld.";/modules/instructiefilm/elearning/language/nl.js
Participant;Deelnemer;/modules/instructiefilm/elearning/language/nl.js
Reason;Reden;/modules/instructiefilm/elearning/language/nl.js
Incidents;Incidenten;/modules/instructiefilm/elearning/language/nl.js
"Critical incident";"Kritiek incident";/modules/instructiefilm/elearning/language/nl.js
"{creator.username} reported a critical incident at {createdAt | date : 'short'} in {section.name}";"{creator.username} heeft een kritiek incident gerapporteerd op {createdAt | date : 'short'} te {section.name}";/modules/instructiefilm/elearning/language/nl.js
"No incidents found";"Geen incidenten gevonden";/modules/instructiefilm/elearning/language/nl.js
Incident;Incident;/modules/instructiefilm/elearning/language/nl.js
"{creator.username} reported an incident at {createdAt | date : 'short'} in {section.name}";"{creator.username} heeft een incident gerapporteerd op {createdAt | date : 'short'} te {section.name}";/modules/instructiefilm/elearning/language/nl.js
"Intensive Care";"Intensive Care";/modules/instructiefilm/elearning/language/nl.js
"Not participated";"Niet deelgenomen";/modules/instructiefilm/elearning/language/nl.js
"Remind me by e-mail when my certificates are about to expire";"Remind me by e-mail when my certificates are about to expire";/modules/instructiefilm/elearning/language/nl.js
"Are you sure you want to delete attempt '{block.name}'?";"Are you sure you want to delete attempt '{block.name}'?";/modules/instructiefilm/elearning/language/nl.js
invitation;Invitation;/modules/instructiefilm/elearning/language/nl.js
request_invitation;"Request invitation";/modules/instructiefilm/elearning/language/nl.js
participant_certificate;"Participant certificate";/modules/instructiefilm/elearning/language/nl.js
notify_expiration;"Notify expiration";/modules/instructiefilm/elearning/language/nl.js
notify_failure;"Notify failure";/modules/instructiefilm/elearning/language/nl.js
"Participants may repeat a course after it is completed";"Deelnemers mogen een cursus herhalen na het slagen";/modules/instructiefilm/elearning/language/nl.js
"Automaticly mail the certificate to the participant";"Mail het certificaat automatisch naar de deelnemer";/modules/instructiefilm/elearning/language/nl.js
"Sent at";"Verzonden op";/modules/instructiefilm/elearning/language/nl.js
Never;Nooit;/modules/instructiefilm/elearning/language/nl.js
"Add license for course";"Licentie voor cursus toevoegen";/modules/instructiefilm/elearning/language/nl.js
"Add available sections";"Add available sections";/modules/instructiefilm/elearning/language/nl.js
"Sorry, this username is already taken";"Sorry, this username is already taken";/modules/instructiefilm/elearning/language/nl.js
"The passwords do not match";"The passwords do not match";/modules/instructiefilm/elearning/language/nl.js
Licenses;Licenses;/modules/instructiefilm/elearning/language/nl.js
"No courses available without invitation or at location";"No courses available without invitation or at location";/modules/instructiefilm/elearning/language/nl.js
"Allow new users to register themself";"Allow new users to register themself";/modules/instructiefilm/elearning/language/nl.js
Domain;Domain;/modules/instructiefilm/elearning/language/nl.js
Active;Active;/modules/instructiefilm/elearning/language/nl.js
"General Terms";"General Terms";/modules/instructiefilm/elearning/language/nl.js
"This password is already in use";"This password is already in use";/modules/instructiefilm/elearning/language/nl.js
"When logged in to the section, participants can pick all courses";"When logged in to the section, participants can pick all courses";/modules/instructiefilm/elearning/language/nl.js
"Reminder email template 14d after failing";"Reminder email template 14d after failing";/modules/instructiefilm/elearning/language/nl.js
;;/modules/instructiefilm/elearning/language/nl.js
"GO\Modules\Intermesh\Invoices\Model\Invoice";Factuur;/modules/intermesh/invoices/language/nl.js
"In debt";"Met schuld";/modules/intermesh/invoices/language/nl.js
Late;"Te laat";/modules/intermesh/invoices/language/nl.js
"No debtors found";"Geen debiteuren gevonden";/modules/intermesh/invoices/language/nl.js
"Receivable per month";"Te ontvangen per maand";/modules/intermesh/invoices/language/nl.js
Statistics;Statistieken;/modules/intermesh/invoices/language/nl.js
Debtors;Debiteuren;/modules/intermesh/invoices/language/nl.js
"Debtors with debt";"Debiteuren met schuld";/modules/intermesh/invoices/language/nl.js
"Unpaid invoices";"Onbetaalde facturen";/modules/intermesh/invoices/language/nl.js
"Receivable amount";"Te ontvangen bedrag";/modules/intermesh/invoices/language/nl.js
Customer;Klant;/modules/intermesh/invoices/language/nl.js
Street;Straat;/modules/intermesh/invoices/language/nl.js
"ZIP Code";Postcode;/modules/intermesh/invoices/language/nl.js
State;Staat;/modules/intermesh/invoices/language/nl.js
Reference;Referentie;/modules/intermesh/invoices/language/nl.js
"VAT Number";"BTW Nummer";/modules/intermesh/invoices/language/nl.js
Items;Regels;/modules/intermesh/invoices/language/nl.js
Quantity;Aantal;/modules/intermesh/invoices/language/nl.js
"Unit Price";Stuksprijs;/modules/intermesh/invoices/language/nl.js
"VAT Code";"BTW Code";/modules/intermesh/invoices/language/nl.js
Subtotal;Subtotaal;/modules/intermesh/invoices/language/nl.js
"VAT reverse-charged";"BTW verlegd";/modules/intermesh/invoices/language/nl.js
Total;Totaal;/modules/intermesh/invoices/language/nl.js
Payments;Betalingen;/modules/intermesh/invoices/language/nl.js
"Paid at";"Betaald op";/modules/intermesh/invoices/language/nl.js
Note;Notitie;/modules/intermesh/invoices/language/nl.js
"Total paid";"Totaal betaald";/modules/intermesh/invoices/language/nl.js
Outstanding;Openstaand;/modules/intermesh/invoices/language/nl.js
"Invoice date";"Factuur datum";/modules/intermesh/invoices/language/nl.js
Paid;Betaald;/modules/intermesh/invoices/language/nl.js
"No invoices found";"Geen facturen gevonden";/modules/intermesh/invoices/language/nl.js
"Invoiced amount";"Gefactureerd bedrag";/modules/intermesh/invoices/language/nl.js
Businesses;Bedrijven;/modules/intermesh/invoices/language/nl.js
"No businesses yet";"Nog geen bedrijven";/modules/intermesh/invoices/language/nl.js
Action;Actie;/modules/intermesh/invoices/language/nl.js
Task;Taak;/modules/intermesh/invoices/language/nl.js
"Trigger in days after oldest due date";"Voer uit na dagen na de oudste verloopdatum";/modules/intermesh/invoices/language/nl.js
"Trigger this action when invoice is paid";"Voer deze actie uit wanneer de factuur betaald is";/modules/intermesh/invoices/language/nl.js
"Trigger this action when invoice is not paid";"Voer deze actie uit wanneer de factuur NIET betaald is";/modules/intermesh/invoices/language/nl.js
"Message template";Berichtsjabloon;/modules/intermesh/invoices/language/nl.js
"PDF template";"PDF sjabloon";/modules/intermesh/invoices/language/nl.js
Messages;Berichten;/modules/intermesh/invoices/language/nl.js
"Invoices are due in";"Facturen verlopen na";/modules/intermesh/invoices/language/nl.js
Download;Download;/modules/intermesh/invoices/language/nl.js
Send;Versturen;/modules/intermesh/invoices/language/nl.js
Business;Bedrijf;/modules/intermesh/invoices/language/nl.js
Tasks;Taken;/modules/intermesh/invoices/language/nl.js
"Amount paid";"Betaald bedrag";/modules/intermesh/invoices/language/nl.js
"Outstanding amount";"Openstaand bedrag";/modules/intermesh/invoices/language/nl.js
"No threads found";"Geen berichten";/modules/intermesh/invoices/language/nl.js
Organization;Organisatie;/modules/intermesh/invoices/language/nl.js
"IMAP Account";"IMAP Account";/modules/intermesh/invoices/language/nl.js
"Invoice number format";"Factuurnummer formaat";/modules/intermesh/invoices/language/nl.js
Currency;Valuta;/modules/intermesh/invoices/language/nl.js
"Default terms";Standaardvoorwaarden;/modules/intermesh/invoices/language/nl.js
Terms;Voorwaarden;/modules/intermesh/invoices/language/nl.js
"No terms yet";"Nog geen voorwaarden";/modules/intermesh/invoices/language/nl.js
"Invoices are due in days";"Facturen verlopen na dagen";/modules/intermesh/invoices/language/nl.js
"Credit limit";Kredietlimiet;/modules/intermesh/invoices/language/nl.js
"The following message is used when sending the initial invoice. You can add multiple languages.";"The following message is used when sending the initial invoice. You can add multiple languages.";/modules/intermesh/invoices/language/nl.js
"The following actions are performed after sending the invoice.";"The following actions are performed after sending the invoice.";/modules/intermesh/invoices/language/nl.js
Actions;Acties;/modules/intermesh/invoices/language/nl.js
"Open invoices for {name}";"Open invoices for {name}";/modules/intermesh/invoices/language/nl.js
More;More;/modules/intermesh/invoices/language/nl.js
"On hold";"On hold";/modules/intermesh/invoices/language/nl.js
"No VAT codes yet";"No VAT codes yet";/modules/intermesh/invoices/language/nl.js
"When this action is of type task then the message will be used to create a comment with attachment to the task.";"When this action is of type task then the message will be used to create a comment with attachment to the task.";/modules/intermesh/invoices/language/nl.js
"Note for debtor (on overview PDF)";"Note for debtor (on overview PDF)";/modules/intermesh/invoices/language/nl.js
"Hold all reminders and tasks";"Hold all reminders and tasks";/modules/intermesh/invoices/language/nl.js
"VAT Codes";"VAT Codes";/modules/intermesh/invoices/language/nl.js
Code;Code;/modules/intermesh/invoices/language/nl.js
Rate;Rate;/modules/intermesh/invoices/language/nl.js
"Invoice actions";"Invoice actions";/modules/intermesh/invoices/language/nl.js
"There are {count} invoice actions for your {name} business ready to be created. Please make sure you've processed all invoice payments and click 'Continue' to send out open invoices and create tasks.";"There are {count} invoice actions for your {name} business ready to be created. Please make sure you've processed all invoice payments and click 'Continue' to send out open invoices and create tasks.";/modules/intermesh/invoices/language/nl.js
Welcome;Welcome;/modules/intermesh/invoices/language/nl.js
"Invoicing hasn't been setup yet. Please proceed to the settings and add your business.";"Invoicing hasn't been setup yet. Please proceed to the settings and add your business.";/modules/intermesh/invoices/language/nl.js
Settings;Settings;/modules/intermesh/invoices/language/nl.js
Invoicing;Invoicing;/modules/intermesh/invoices/language/nl.js
"The following actions will start after the oldest due date of the debtor's invoices.";"The following actions will start after the oldest due date of the debtor's invoices.";/modules/intermesh/invoices/language/nl.js
"The credit limit of {limit | currency} has been exceeded";"The credit limit of {limit | currency} has been exceeded";/modules/intermesh/invoices/language/nl.js
"Starts at";"Starts at";/modules/intermesh/invoices/language/nl.js
"Ends at";"Ends at";/modules/intermesh/invoices/language/nl.js
"Total with tax";"Total with tax";/modules/intermesh/invoices/language/nl.js
"Invoiced amount per month";"Invoiced amount per month";/modules/intermesh/invoices/language/nl.js
"Invoiced amount per year";"Invoiced amount per year";/modules/intermesh/invoices/language/nl.js
"Thank you";"Thank you";/modules/intermesh/invoices/language/nl.js
"Payment was successfully recieved";"Payment was successfully recieved";/modules/intermesh/invoices/language/nl.js
"Invoice {number} totalling {grossTotal | currency} has been paid";"Invoice {number} totalling {grossTotal | currency} has been paid";/modules/intermesh/invoices/language/nl.js
"Create action only if the debtor wasn't contacted x days ago";"Create action only if the debtor wasn't contacted x days ago";/modules/intermesh/invoices/language/nl.js
VAT;VAT;/modules/intermesh/invoices/language/nl.js
"IMAP account";"IMAP account";/modules/intermesh/invoices/language/nl.js
Running;Running;/modules/intermesh/invoices/language/nl.js
Future;Future;/modules/intermesh/invoices/language/nl.js
Terminated;Terminated;/modules/intermesh/invoices/language/nl.js
"No contracts found";"No contracts found";/modules/intermesh/invoices/language/nl.js
"Total contract value per year";"Total contract value per year";/modules/intermesh/invoices/language/nl.js
"Tasks account";"Tasks account";/modules/intermesh/invoices/language/nl.js
"Client ID";"Client ID";/modules/intermesh/paypal/language/nl.js
"Client Secret";"Client Secret";/modules/intermesh/paypal/language/nl.js
PayPal;PayPal;/modules/intermesh/paypal/language/nl.js
"Thank you";"Thank you";/modules/intermesh/paypal/language/nl.js
"Payment was successfully recieved";"Payment was successfully recieved";/modules/intermesh/paypal/language/nl.js
"Invoice {number} totalling {grossTotal | currency} has been paid";"Invoice {number} totalling {grossTotal | currency} has been paid";/modules/intermesh/paypal/language/nl.js
"GO\Modules\GroupOffice\Projects\Module";Projecten;/modules/intermesh/projects/language/nl.js
PROJECT_STATUS_0;Nieuw;/modules/intermesh/projects/language/nl.js
"No projects found";"No projects found";/modules/intermesh/projects/language/nl.js
Indent;Indent;/modules/intermesh/projects/language/nl.js
Outdent;Outdent;/modules/intermesh/projects/language/nl.js
Proposal;Proposal;/modules/intermesh/projects/language/nl.js
"Costs and duration";"Costs and duration";/modules/intermesh/projects/language/nl.js
Signing;Signing;/modules/intermesh/projects/language/nl.js
Approve;Approve;/modules/intermesh/projects/language/nl.js
Albums;Albums;/modules/intermesh/projects/language/nl.js
Contact;Contact;/modules/intermesh/projects/language/nl.js
"Send proposal";"Send proposal";/modules/intermesh/projects/language/nl.js
"Convert to tasks";"Convert to tasks";/modules/intermesh/projects/language/nl.js
"Click here undelete";"Click here undelete";/modules/intermesh/projects/language/nl.js
Heading;Heading;/modules/intermesh/projects/language/nl.js
Executor;Executor;/modules/intermesh/projects/language/nl.js
"Minimal duration (h)";"Minimal duration (h)";/modules/intermesh/projects/language/nl.js
"Duration (h)";"Duration (h)";/modules/intermesh/projects/language/nl.js
"Hourly rate (€)";"Hourly rate (€)";/modules/intermesh/projects/language/nl.js
To;An;/core/language/de.js
Checked;Überprüft;/core/language/de.js
"Create access";"Berechtigungen erzeugen";/core/language/de.js
Quantity;Anzahl;/core/language/de.js
"Number of logins";"Anzahl Log-ins";/core/language/de.js
Address;Adresse;/core/language/de.js
"Street address";Straße;/core/language/de.js
"Add address";"Adresse hinzufügen";/core/language/de.js
Addresses;Adressen;/core/language/de.js
Descending;"Läuft ab";/core/language/de.js
Dimensions;Abmessungen;/core/language/de.js
"All years";"Alle Jahre";/core/language/de.js
"All months";"Alle Monate";/core/language/de.js
All;Alles;/core/language/de.js
Other;Sonstiges;/core/language/de.js
Cancel;"Stornieren ";/core/language/de.js
Discard;Annullieren;/core/language/de.js
April;April;/core/language/de.js
August;August;/core/language/de.js
Amount;Betrag;/core/language/de.js
Company;Unternehmen;/core/language/de.js
"View profile";"Siehe Profil";/core/language/de.js
Bottom;Unten;/core/language/de.js
Announcements;Berichte;/core/language/de.js
Description;Beschreibung;/core/language/de.js
"Attach file";"Datei anhängen";/core/language/de.js
"Add file";"Datei  hinzufügen";/core/language/de.js
Files;Datei;/core/language/de.js
"Add files";"Datei hinzufügen ";/core/language/de.js
"Confirm password";"Bestätigen Sie Ihr Passwort";/core/language/de.js
Edit;Bearbeiten;/core/language/de.js
Loading...;Laden…;/core/language/de.js
Blocks;Blöcke;/core/language/de.js
Top;Oben;/core/language/de.js
Width;Breite;/core/language/de.js
"Stationary PDF";"Briefpapier PDF";/core/language/de.js
Comparator;Komparator;/core/language/de.js
"Intermesh\Modules\Contacts\Model\Contact";Kontaktperson;/core/language/de.js
Contracts;Verträge;/core/language/de.js
Day;Tag;/core/language/de.js
Days;Tage;/core/language/de.js
"Database name";"Name Database ";/core/language/de.js
Date;Datum;/core/language/de.js
December;Dezember;/core/language/de.js
Share;Teilen;/core/language/de.js
"This name is already taken";"Dieser Name wird schon verwendet";/core/language/de.js
Tuesday;Dienstag;/core/language/de.js
"This field is required";Pflichtfeld;/core/language/de.js
Thursday;Donnerstag;/core/language/de.js
by;durch;/core/language/de.js
Continue;weiter;/core/language/de.js
Properties;Eigenschaften;/core/language/de.js
Email;E-Mail;/core/language/de.js
E-mail;E-Mail;/core/language/de.js
"E-mail templates";"E-Mail Schablonen";/core/language/de.js
"E-mail template";"E-Mail Schablone";/core/language/de.js
"Please wait";"Bitte kurz warten";/core/language/de.js
"Custom fields";Kundenfeld;/core/language/de.js
Billing;Rechnungsstellung;/core/language/de.js
Invoices;Rechnungen;/core/language/de.js
February;Februar;/core/language/de.js
"Add filter";"Filter hinzufügen";/core/language/de.js
Filters;"Die Filter ";/core/language/de.js
"Users in group";"Benutzer in Gruppe";/core/language/de.js
"User management";Benutzermanagement;/core/language/de.js
Username;Benutzername;/core/language/de.js
"Use access";Benutzerrechte;/core/language/de.js
"Grant permission to new items automatically";"Gibt  dieser Gruppe automatisch Befugnis, wenn neue Elemente erstellt werden";/core/language/de.js
"No files found";"Keine Dateien gefunden";/core/language/de.js
"No e-mail templates set";"Keine E-Mail Schablone eingestellt";/core/language/de.js
"No users selected";"Keine Benutzer selektiert";/core/language/de.js
"No groups selected";"Keine Gruppen selektiert ";/core/language/de.js
"No items found";"Keine Items gefunden";/core/language/de.js
"No PDF templates set";"Keine PDF Schablone eingestellt";/core/language/de.js
"Access denied";"Kein Zugang";/core/language/de.js
Data;Daten;/core/language/de.js
"Created at";"Erstellt am";/core/language/de.js
Gender;Geschlecht;/core/language/de.js
"GET Parameters";"GET Parameter";/core/language/de.js
"Modified at";"Geändert am";/core/language/de.js
Group;Gruppe;/core/language/de.js
"Field set";"Felder Gruppe ";/core/language/de.js
Groups;Gruppen;/core/language/de.js
"Group management";Gruppenmanagement;/core/language/de.js
"Field sets";"Einstellungen Feld";/core/language/de.js
"Greather than";"Grösser als";/core/language/de.js
Rename;"Neu benennen";/core/language/de.js
Restore;Wiederherstellen;/core/language/de.js
"The e-mail address is invalid";"Die E-Mail-Adresse ist ungültig";/core/language/de.js
"The form contains errors. Please check your input.";"Das Formular beinhaltet Fehler. Kontrollieren Sie bitte die Eingabe";/core/language/de.js
"It must have an uppercase character.";"Es muss ein grossgeschriebener Buchstabe vorkommen";/core/language/de.js
"It must have a lowercase character.";"Es muss ein kleingeschriebener Buchstabe vorkommen";/core/language/de.js
"It must have a number in it.";"Es muss eine Zahl vorkommen";/core/language/de.js
"It must be at least {minLength} characters long.";"Es muss mindesten {minLength}  Zeichen enthalten";/core/language/de.js
"It must be at least {minUniqueChars} unique characters.";"Es muss mindestens {minUniqueChars} Sonderzeichen enthalten";/core/language/de.js
"The password is not strong enough.";"Das Passwort ist zu schwach";/core/language/de.js
Height;Höhe;/core/language/de.js
"Hold the Ctrl key to launch in a new browser tab";"Halten Sie die Strg-Taste eingedrückt, um in einem neuen Browser-Tab zu öffnen";/core/language/de.js
Info;Info;/core/language/de.js
Enabled;Eingeschaltet;/core/language/de.js
"Enabled modules";"Eingeschaltete Module";/core/language/de.js
Content;Inhalt;/core/language/de.js
Login;Log-in;/core/language/de.js
"Login to GroupOffice";"Log-in bei GroupOffice ";/core/language/de.js
"Login failed";"Log-in nicht gelungen";/core/language/de.js
Equals;"Ist gleich an";/core/language/de.js
"Doesn't equal";"Ist nicht gleich an";/core/language/de.js
Yes;Ja;/core/language/de.js
Year;Jahr;/core/language/de.js
January;Januar;/core/language/de.js
Years;Jahre;/core/language/de.js
yr;Jahr;/core/language/de.js
Anniversary;Jubiläum;/core/language/de.js
July;Juli;/core/language/de.js
June;Juni;/core/language/de.js
"Select options";"Optionen wählen";/core/language/de.js
Done;Beendet;/core/language/de.js
"Lower than";"Niedriger als";/core/language/de.js
Copy;Kopieren;/core/language/de.js
"Last login";"Letzter Log-in";/core/language/de.js
Country;Land;/core/language/de.js
Age;Alter;/core/language/de.js
"Read less ...";"Weniger lesen";/core/language/de.js
Landscape;Liegend;/core/language/de.js
Left;Links;/core/language/de.js
"Create new company";"Erstellen Sie einen neuen Betrieb";/core/language/de.js
Month;Monat;/core/language/de.js
Monday;Montag;/core/language/de.js
Months;Monate;/core/language/de.js
March;März;/core/language/de.js
"Measure unit";Maßeinheit;/core/language/de.js
Male;Mann;/core/language/de.js
Margins;Margen;/core/language/de.js
"Max length";"Max. Länge";/core/language/de.js
"More options";"Mehr Optionen";/core/language/de.js
May;Mai;/core/language/de.js
Minutes;Minuten;/core/language/de.js
Minute;Minuten;/core/language/de.js
Mobile;Mobil;/core/language/de.js
Model;Modell;/core/language/de.js
Name;Name;/core/language/de.js
"Group name";Gruppenname;/core/language/de.js
No;Nein;/core/language/de.js
"No, take me away!";"Nein, hole mich hier weg!";/core/language/de.js
"New Comment";"Neue Nachricht";/core/language/de.js
"New post";"Neuer Bericht";/core/language/de.js
Notes;Notizen;/core/language/de.js
November;November;/core/language/de.js
Quotes;Angebote;/core/language/de.js
OK;OK;/core/language/de.js
October;Oktober;/core/language/de.js
Unknown;Unbekannt;/core/language/de.js
Subject;Subjekt;/core/language/de.js
"Remember my login";"Mein Log-in speichern";/core/language/de.js
at;"zu, auf, im";/core/language/de.js
"Field can be filtered on";"Auf diesem Feld kann gefiltert werden";/core/language/de.js
Open;Offen;/core/language/de.js
"Open side navigation";"offene  Navigationleiste";/core/language/de.js
Ascending;Aufsteigend;/core/language/de.js
Layout;Lay-out;/core/language/de.js
"Add comment";"Bemerkungen hinzufügen";/core/language/de.js
Comments;"Bemerkungen ";/core/language/de.js
Save;Speichern;/core/language/de.js
"Failed to save file";"Speichern nicht gelungen";/core/language/de.js
"Page size";Seitengröße;/core/language/de.js
"Add parameter";"Parameter hinzufügen";/core/language/de.js
"PDF templates";PDF-Schablonen;/core/language/de.js
"PDF template";PDF-Schablone;/core/language/de.js
Pin;Pin;/core/language/de.js
Placeholder;Platzhalter;/core/language/de.js
Positioning;Positionierung;/core/language/de.js
"Zip code";"Postleitzahl ";/core/language/de.js
Projects;Projekte;/core/language/de.js
Right;Rechts;/core/language/de.js
Reset;Zurücksetzen;/core/language/de.js
Route;Route;/core/language/de.js
Second;Sekunde;/core/language/de.js
Seconds;Sekunden;/core/language/de.js
"Select file";"Datei wählen";/core/language/de.js
"Select groups";"Gruppe wählen";/core/language/de.js
September;September;/core/language/de.js
"Drag to reorder";"Ziehen Sie zum Sortieren";/core/language/de.js
Close;Schliessen;/core/language/de.js
Sort;Sortieren;/core/language/de.js
"Special dates";"Spezielle Daten";/core/language/de.js
"State / Province / Region";"Staat/ Provinz/ Region";/core/language/de.js
City;Stadt;/core/language/de.js
"By default all blocks are drawn one by one  width is 100% and height is automatic. If you need an absolute position you can set the position and dimensions.";"Standardmäßig werden alle Blöcke einer nach dem anderen gezeichnet, die Breite ist 100 % und die Höhe wird automatisch ermittelt. Wenn man etwas unbedingt positionieren muss, dann können Sie die Position und Dimensionen ausfüllen.";/core/language/de.js
"By default all blocks are drawn one by one, width is 100% and height is automatic. If you need an absolute position you can set the position and dimensions.";"Standardmäßig werden alle Blöcke einer nach dem anderen gezeichnet, die Breite ist 100 % und die Höhe wird automatisch ermittelt. Wenn man etwas unbedingt positionieren muss, dann können Sie die Position und Dimensionen ausfüllen.";/core/language/de.js
"Default value";Standardwert;/core/language/de.js
"Set new image";"Neue Abbildung einstellen";/core/language/de.js
"Saved successfully";"Erfolgreich gespeichert";/core/language/de.js
"GO\Core\Cron\Model\Job";Systemaufgabe;/core/language/de.js
"Add todo item";"Aufgabe hinzufügen";/core/language/de.js
Language;Sprache;/core/language/de.js
Tags;Tags;/core/language/de.js
Phone;Telefon;/core/language/de.js
"Phone numbers";Telefonnummern;/core/language/de.js
Back;Zurück;/core/language/de.js
Home;"Zu Hause";/core/language/de.js
Timeline;Zeitleiste;/core/language/de.js
Title;Titel;/core/language/de.js
Add;Hinzufügen;/core/language/de.js
Type;Typ;/core/language/de.js
"You entered an incorrect username or password";"Sie haben einen falschen Benutzernamen oder Passwort eingegeben";/core/language/de.js
Disabled;Ausgeschaltet;/core/language/de.js
UnChecked;Ungeprüft;/core/language/de.js
Hours;Stunden;/core/language/de.js
Hour;Stunde;/core/language/de.js
"Your password has been changed";"Ihr Passwort ist verändert";/core/language/de.js
"Your changes have been saved";"Ihre Änderungen wurden gespeichert";/core/language/de.js
Field;Feld;/core/language/de.js
Fields;Felder;/core/language/de.js
"Field is required";Pflichtfeld;/core/language/de.js
Birthday;Geburtstag;/core/language/de.js
Refresh;Erneuern;/core/language/de.js
Remove;Entfernen;/core/language/de.js
Delete;Löschen;/core/language/de.js
"Undo delete";"Entfernen rückgängig machen";/core/language/de.js
"Add special date";"Datum hinzufügen";/core/language/de.js
"Add e-mail address";"E-Mail-Adresse hinzufügen";/core/language/de.js
"Add tags...";"Tags hinzufügen";/core/language/de.js
"Add phone number";"Telefonnummer hinzufügen";/core/language/de.js
"Add groups to share";"Fügen Sie Gruppen zum Teilen hinzu";/core/language/de.js
"Enter tags...";"Tags eingeben";/core/language/de.js
Preview;Vorschau;/core/language/de.js
Friday;Freitag;/core/language/de.js
Female;Frau;/core/language/de.js
Password;Passwort;/core/language/de.js
Week;Woche;/core/language/de.js
"Are you sure you want to delete '{name}'?";"Sind Sie sicher, dass Sie Ihren '{Name}' löschen möchten?";/core/language/de.js
"Do you really want to edit this contact?";"Sind Sie sicher, dass Sie diesen Vertag bearbeiten möchten?";/core/language/de.js
Weeks;Wochen;/core/language/de.js
Work;Arbeit;/core/language/de.js
Employees;Arbeitnehmer;/core/language/de.js
"Save changes";"Änderungen speichern";/core/language/de.js
"Do you want to save your changes?";"Möchten Sie die Änderungen speichern?";/core/language/de.js
Wednesday;Mittwoch;/core/language/de.js
X;X;/core/language/de.js
Y;Y;/core/language/de.js
Saturday;Samstag;/core/language/de.js
Search;Suchen;/core/language/de.js
Sunday;Sonntag;/core/language/de.js
Like;Like;/core/language/de.js
"Search phrase";"Search phrase";/core/language/de.js
"A stupid question";"A stupid question";/core/language/de.js
"Last name";Nachname;/modules/groupoffice/contacts/language/de.js
Activities;Aktivitäten;/modules/groupoffice/contacts/language/de.js
"Business details";"Detail Unternehmen";/modules/groupoffice/contacts/language/de.js
"Edit selection";"Auswahl bearbeiten";/modules/groupoffice/contacts/language/de.js
Contact;"Kontakt ";/modules/groupoffice/contacts/language/de.js
Contacts;Kontakte;/modules/groupoffice/contacts/language/de.js
"GO\Modules\GroupOffice\Contacts\Module";Kontaktperson;/modules/groupoffice/contacts/language/de.js
Dates;Daten;/modules/groupoffice/contacts/language/de.js
"Add date";"Datum hinzufügen";/modules/groupoffice/contacts/language/de.js
"Share with group";"Mit der Gruppe teilen";/modules/groupoffice/contacts/language/de.js
Download;Herunterladen;/modules/groupoffice/contacts/language/de.js
"E-mail addresses";E-Mail-Adressen;/modules/groupoffice/contacts/language/de.js
"No activities found";"Keine Aktivitäten gefunden";/modules/groupoffice/contacts/language/de.js
"No contacts found";"Keine Kontakte gefunden";/modules/groupoffice/contacts/language/de.js
"Gender unknown";"Geschlecht unbekannt";/modules/groupoffice/contacts/language/de.js
IBAN;IBAN;/modules/groupoffice/contacts/language/de.js
Import;Importieren;/modules/groupoffice/contacts/language/de.js
"Chamber of Commerce";"Industrie und Handelskammer";/modules/groupoffice/contacts/language/de.js
"Debtor number";"Nummer Debiteur";/modules/groupoffice/contacts/language/de.js
Organization;Organisation;/modules/groupoffice/contacts/language/de.js
Organizations;Organisationen;/modules/groupoffice/contacts/language/de.js
Persons;Personen;/modules/groupoffice/contacts/language/de.js
"ZIP Code";"Postleitzahl ";/modules/groupoffice/contacts/language/de.js
Private;Privat;/modules/groupoffice/contacts/language/de.js
"Edit profile";"Profil bearbeiten";/modules/groupoffice/contacts/language/de.js
Write;Schreibe;/modules/groupoffice/contacts/language/de.js
